size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right,pair
 35, 5,20,  6,  5,   ,  greedy, 32,0.09,   0.003,"[13,6 19,12,16,18 2,24,7,11,2 5,4,0,2,21,22,20,14,0,1,23,8,15,4,5,2,2,25,17,9,10,1,2,5]","[2,0,20,23,11,16,25,4,6 19,1,17,10,13,2,14,15,2 5,8,2,24,1,12,2,9,5,0,5,21,7,4,22,18 2]","(13 6 19 12 16 18 2 24 7 11 2 5 4 0 2 21 22 20 14 0 1 23 8 15 4 5 2 2 25 17 9 10 1 2 5,2 0 20 23 11 16 25 4 6 19 1 17 10 13 2 14 15 2 5 8 2 24 1 12 2 9 5 0 5 21 7 4 22 18 2)"
 35, 5,20,  6,  5,  0,     pso, 32,0.09,   0.307,"[13,6 19,12,16,18 2,24,7,11,2 5,4,0,2,21,22,20,14,0,1,23,8,15,4,5,2,2,25,17,9,10,1,2,5]","[2,0,20,23,11,16,25,4,6 19,1,17,10,13,2,14,15,2 5,8,2,24,1,12,2,9,5,0,5,21,7,4,22,18 2]","(13 6 19 12 16 18 2 24 7 11 2 5 4 0 2 21 22 20 14 0 1 23 8 15 4 5 2 2 25 17 9 10 1 2 5,2 0 20 23 11 16 25 4 6 19 1 17 10 13 2 14 15 2 5 8 2 24 1 12 2 9 5 0 5 21 7 4 22 18 2)"
 35, 5,20,  6,  5,  0, psoPure, 32,0.09,   0.273,"[13,6 19,12,16,18 2,24,7,11,2,5,4,0,2,21,22,20,14,0,1,23,8,15,4,5,2,2,25,17,9,10,1,2 5]","[2,0,20,23,11,16,25,4,6 19,1,17,10,13,2,14,15,2 5,8,2,24,1,12,2,9,5,0,5,21,7,4,22,18 2]","(13 6 19 12 16 18 2 24 7 11 2 5 4 0 2 21 22 20 14 0 1 23 8 15 4 5 2 2 25 17 9 10 1 2 5,2 0 20 23 11 16 25 4 6 19 1 17 10 13 2 14 15 2 5 8 2 24 1 12 2 9 5 0 5 21 7 4 22 18 2)"
 35, 5,20,  6,  5,  0, psoComb, 32,0.09,   3.321,"[13,6 19,12,16,18 2,24,7,11,2 5,4,0,2,21,22,20,14,0,1,23,8,15,4,5,2,2,25,17,9,10,1,2,5]","[2,0,20,23,11,16,25,4,6 19,1,17,10,13,2,14,15,2 5,8,2,24,1,12,2,9,5,0,5,21,7,4,22,18 2]","(13 6 19 12 16 18 2 24 7 11 2 5 4 0 2 21 22 20 14 0 1 23 8 15 4 5 2 2 25 17 9 10 1 2 5,2 0 20 23 11 16 25 4 6 19 1 17 10 13 2 14 15 2 5 8 2 24 1 12 2 9 5 0 5 21 7 4 22 18 2)"
 35, 5,20,  6,  5,   ,     FPT, 31,0.12,   0.948,"[13,6,19,12,16,18,2,24,7,11,2,5,4,0,2,21,22,20,14,0,1,23,8,15,4,5,2,2,25,17,9,10,1,2,5]","[2,0,20,23,11,16,25,4,6,19,1,17,10,13,2,14,15,2,5,8,2,24,1,12,2,9,5,0,5,21,7,4,22,18,2]","(13 6 19 12 16 18 2 24 7 11 2 5 4 0 2 21 22 20 14 0 1 23 8 15 4 5 2 2 25 17 9 10 1 2 5,2 0 20 23 11 16 25 4 6 19 1 17 10 13 2 14 15 2 5 8 2 24 1 12 2 9 5 0 5 21 7 4 22 18 2)"
 35, 6,19,  4,  4,   , combine, 31,0.12,   0.000,"[0,16,21,6 11,1 0,6 6,23,19,13,17,10,9,5,14,7 2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1 0,8,24,21,19,9,6 11,17,12,4,23,15,0,14,5,16,6 6,0,5,10,1,18,22,20,2,7 2,13]","(0 16 21 6 11 1 0 6 6 23 19 13 17 10 9 5 14 7 2 24 1 4 18 5 12 15 2 8 25 20 22 6 4 2 0,6 2 25 4 1 0 8 24 21 19 9 6 11 17 12 4 23 15 0 14 5 16 6 6 0 5 10 1 18 22 20 2 7 2 13)"
 35, 6,19,  4,  4,   ,combineS, 31,0.12,   0.000,"[0,16,21,6 11,1 0,6 6,23,19,13,17,10,9,5,14,7 2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1 0,8,24,21,19,9,6 11,17,12,4,23,15,0,14,5,16,6 6,0,5,10,1,18,22,20,2,7 2,13]","(0 16 21 6 11 1 0 6 6 23 19 13 17 10 9 5 14 7 2 24 1 4 18 5 12 15 2 8 25 20 22 6 4 2 0,6 2 25 4 1 0 8 24 21 19 9 6 11 17 12 4 23 15 0 14 5 16 6 6 0 5 10 1 18 22 20 2 7 2 13)"
 35, 6,19,  4,  4,   ,  greedy, 31,0.12,   0.002,"[0,16,21,6 11,1 0,6 6,23,19,13,17,10,9,5,14,7 2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1 0,8,24,21,19,9,6 11,17,12,4,23,15,0,14,5,16,6 6,0,5,10,1,18,22,20,2,7 2,13]","(0 16 21 6 11 1 0 6 6 23 19 13 17 10 9 5 14 7 2 24 1 4 18 5 12 15 2 8 25 20 22 6 4 2 0,6 2 25 4 1 0 8 24 21 19 9 6 11 17 12 4 23 15 0 14 5 16 6 6 0 5 10 1 18 22 20 2 7 2 13)"
 35, 6,19,  4,  4,  0,     pso, 31,0.12,   0.256,"[0,16,21,6 11,1 0,6 6,23,19,13,17,10,9,5,14,7 2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1 0,8,24,21,19,9,6 11,17,12,4,23,15,0,14,5,16,6 6,0,5,10,1,18,22,20,2,7 2,13]","(0 16 21 6 11 1 0 6 6 23 19 13 17 10 9 5 14 7 2 24 1 4 18 5 12 15 2 8 25 20 22 6 4 2 0,6 2 25 4 1 0 8 24 21 19 9 6 11 17 12 4 23 15 0 14 5 16 6 6 0 5 10 1 18 22 20 2 7 2 13)"
 35, 6,19,  4,  4,  0, psoPure, 31,0.12,   0.251,"[0,16,21,6 11,1 0,6 6,23,19,13,17,10,9,5,14,7 2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1 0,8,24,21,19,9,6 11,17,12,4,23,15,0,14,5,16,6 6,0,5,10,1,18,22,20,2,7 2,13]","(0 16 21 6 11 1 0 6 6 23 19 13 17 10 9 5 14 7 2 24 1 4 18 5 12 15 2 8 25 20 22 6 4 2 0,6 2 25 4 1 0 8 24 21 19 9 6 11 17 12 4 23 15 0 14 5 16 6 6 0 5 10 1 18 22 20 2 7 2 13)"
 35, 6,19,  4,  4,  0, psoComb, 31,0.12,   3.045,"[0,16,21,6 11,1 0,6 6,23,19,13,17,10,9,5,14,7 2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1 0,8,24,21,19,9,6 11,17,12,4,23,15,0,14,5,16,6 6,0,5,10,1,18,22,20,2,7 2,13]","(0 16 21 6 11 1 0 6 6 23 19 13 17 10 9 5 14 7 2 24 1 4 18 5 12 15 2 8 25 20 22 6 4 2 0,6 2 25 4 1 0 8 24 21 19 9 6 11 17 12 4 23 15 0 14 5 16 6 6 0 5 10 1 18 22 20 2 7 2 13)"
 35, 6,19,  4,  4,   ,     FPT, 31,0.12,   0.169,"[0,16,21,6,11,1,0,6,6,23,19,13,17,10,9,5,14,7,2,24,1,4,18,5,12,15,2,8,25,20,22,6,4,2,0]","[6,2,25,4,1,0,8,24,21,19,9,6,11,17,12,4,23,15,0,14,5,16,6,6,0,5,10,1,18,22,20,2,7,2,13]","(0 16 21 6 11 1 0 6 6 23 19 13 17 10 9 5 14 7 2 24 1 4 18 5 12 15 2 8 25 20 22 6 4 2 0,6 2 25 4 1 0 8 24 21 19 9 6 11 17 12 4 23 15 0 14 5 16 6 6 0 5 10 1 18 22 20 2 7 2 13)"
 35, 4,23,  4,  2,   , combine, 33,0.06,   0.000,"[2,20,6,10,0,0,12,15,21,17,11,16,26,9,7,5,2,24,0,8,2 3,25,13,3,14,18,4,19,1,1 2,22,1,23]","[21,18,1,0,26,16,17,20,5,19,0,6,2,8,1,9,3,10,11,7,2 3,22,14,12,4,24,13,15,25,2,1 2,23,0]","(2 20 6 10 0 0 12 15 21 17 11 16 26 9 7 5 2 24 0 8 2 3 25 13 3 14 18 4 19 1 1 2 22 1 23,21 18 1 0 26 16 17 20 5 19 0 6 2 8 1 9 3 10 11 7 2 3 22 14 12 4 24 13 15 25 2 1 2 23 0)"
 35, 4,23,  4,  2,   ,combineS, 33,0.06,   0.000,"[2,20,6,10,0,0,12,15,21,17,11,16,26,9,7,5,2,24,0,8,2 3,25,13,3,14,18,4,19,1,1 2,22,1,23]","[21,18,1,0,26,16,17,20,5,19,0,6,2,8,1,9,3,10,11,7,2 3,22,14,12,4,24,13,15,25,2,1 2,23,0]","(2 20 6 10 0 0 12 15 21 17 11 16 26 9 7 5 2 24 0 8 2 3 25 13 3 14 18 4 19 1 1 2 22 1 23,21 18 1 0 26 16 17 20 5 19 0 6 2 8 1 9 3 10 11 7 2 3 22 14 12 4 24 13 15 25 2 1 2 23 0)"
 35, 4,23,  4,  2,   ,  greedy, 33,0.06,   0.002,"[2,20,6,10,0,0,12,15,21,17,11,16,26,9,7,5,2,24,0,8,2 3,25,13,3,14,18,4,19,1,1 2,22,1,23]","[21,18,1,0,26,16,17,20,5,19,0,6,2,8,1,9,3,10,11,7,2 3,22,14,12,4,24,13,15,25,2,1 2,23,0]","(2 20 6 10 0 0 12 15 21 17 11 16 26 9 7 5 2 24 0 8 2 3 25 13 3 14 18 4 19 1 1 2 22 1 23,21 18 1 0 26 16 17 20 5 19 0 6 2 8 1 9 3 10 11 7 2 3 22 14 12 4 24 13 15 25 2 1 2 23 0)"
 35, 4,23,  4,  2,  0,     pso, 33,0.06,   0.079,"[2,20,6,10,0,0,12,15,21,17,11,16,26,9,7,5,2,24,0,8,2 3,25,13,3,14,18,4,19,1,1 2,22,1,23]","[21,18,1,0,26,16,17,20,5,19,0,6,2,8,1,9,3,10,11,7,2 3,22,14,12,4,24,13,15,25,2,1 2,23,0]","(2 20 6 10 0 0 12 15 21 17 11 16 26 9 7 5 2 24 0 8 2 3 25 13 3 14 18 4 19 1 1 2 22 1 23,21 18 1 0 26 16 17 20 5 19 0 6 2 8 1 9 3 10 11 7 2 3 22 14 12 4 24 13 15 25 2 1 2 23 0)"
 35, 4,23,  4,  2,  0, psoPure, 33,0.06,   0.072,"[2,20,6,10,0,0,12,15,21,17,11,16,26,9,7,5,2,24,0,8,2 3,25,13,3,14,18,4,19,1,1 2,22,1,23]","[21,18,1,0,26,16,17,20,5,19,0,6,2,8,1,9,3,10,11,7,2 3,22,14,12,4,24,13,15,25,2,1 2,23,0]","(2 20 6 10 0 0 12 15 21 17 11 16 26 9 7 5 2 24 0 8 2 3 25 13 3 14 18 4 19 1 1 2 22 1 23,21 18 1 0 26 16 17 20 5 19 0 6 2 8 1 9 3 10 11 7 2 3 22 14 12 4 24 13 15 25 2 1 2 23 0)"
 35, 4,23,  4,  2,  0, psoComb, 33,0.06,   3.045,"[2,20,6,10,0,0,12,15,21,17,11,16,26,9,7,5,2,24,0,8,2 3,25,13,3,14,18,4,19,1,1 2,22,1,23]","[21,18,1,0,26,16,17,20,5,19,0,6,2,8,1,9,3,10,11,7,2 3,22,14,12,4,24,13,15,25,2,1 2,23,0]","(2 20 6 10 0 0 12 15 21 17 11 16 26 9 7 5 2 24 0 8 2 3 25 13 3 14 18 4 19 1 1 2 22 1 23,21 18 1 0 26 16 17 20 5 19 0 6 2 8 1 9 3 10 11 7 2 3 22 14 12 4 24 13 15 25 2 1 2 23 0)"
 35, 4,23,  4,  2,   ,     FPT, 33,0.06,   0.281,"[2,20,6,10,0,0,12,15,21,17,11,16,26,9,7,5,2,24,0,8,2,3,25,13,3,14,18,4,19,1,1,2,22,1,23]","[21,18,1,0,26,16,17,20,5,19,0,6,2,8,1,9,3,10,11,7,2,3,22,14,12,4,24,13,15,25,2,1,2,23,0]","(2 20 6 10 0 0 12 15 21 17 11 16 26 9 7 5 2 24 0 8 2 3 25 13 3 14 18 4 19 1 1 2 22 1 23,21 18 1 0 26 16 17 20 5 19 0 6 2 8 1 9 3 10 11 7 2 3 22 14 12 4 24 13 15 25 2 1 2 23 0)"
 35, 4,15,  7, 14,   , combine, 27,0.24,   0.000,"[2,3,17,3 3 2,1 3,8,6,15,0 18 3,1 11,12,14,9,2,10,2,13,5,1,0,3,2,3 4,2 0,16,7,0]","[3 4,3 3 2,7,5,12,13,1 11,2,2,1,0 18 3,3,16,2,9,14,2 0,0,17,0,2,8,15,1 3,10,6,3]","(2 3 17 3 3 2 1 3 8 6 15 0 18 3 1 11 12 14 9 2 10 2 13 5 1 0 3 2 3 4 2 0 16 7 0,3 4 3 3 2 7 5 12 13 1 11 2 2 1 0 18 3 3 16 2 9 14 2 0 0 17 0 2 8 15 1 3 10 6 3)"
 35, 4,15,  7, 14,   ,combineS, 27,0.24,   0.000,"[2,3,17,3 3 2,1 3,8,6,15,0 18 3,1 11,12,14,9,2,10,2,13,5,1,0,3,2,3 4,2 0,16,7,0]","[3 4,3 3 2,7,5,12,13,1 11,2,2,1,0 18 3,3,16,2,9,14,2 0,0,17,0,2,8,15,1 3,10,6,3]","(2 3 17 3 3 2 1 3 8 6 15 0 18 3 1 11 12 14 9 2 10 2 13 5 1 0 3 2 3 4 2 0 16 7 0,3 4 3 3 2 7 5 12 13 1 11 2 2 1 0 18 3 3 16 2 9 14 2 0 0 17 0 2 8 15 1 3 10 6 3)"
 35, 4,15,  7, 14,   ,  greedy, 27,0.24,   0.002,"[2,3,17,3 3 2,1 3,8,6,15,0 18 3,1 11,12,14,9,2,10,2,13,5,1,0,3,2,3 4,2 0,16,7,0]","[3 4,3 3 2,7,5,12,13,1 11,2,2,1,0 18 3,3,16,2,9,14,2 0,0,17,0,2,8,15,1 3,10,6,3]","(2 3 17 3 3 2 1 3 8 6 15 0 18 3 1 11 12 14 9 2 10 2 13 5 1 0 3 2 3 4 2 0 16 7 0,3 4 3 3 2 7 5 12 13 1 11 2 2 1 0 18 3 3 16 2 9 14 2 0 0 17 0 2 8 15 1 3 10 6 3)"
 35, 4,15,  7, 14,  0,     pso, 27,0.24,   0.974,"[2,3,17,3 3 2,1 3,8,6,15,0 18 3,1 11,12,14,9,2,10,2,13,5,1,0,3,2,3 4,2 0,16,7,0]","[3 4,3 3 2,7,5,12,13,1 11,2,2,1,0 18 3,3,16,2,9,14,2 0,0,17,0,2,8,15,1 3,10,6,3]","(2 3 17 3 3 2 1 3 8 6 15 0 18 3 1 11 12 14 9 2 10 2 13 5 1 0 3 2 3 4 2 0 16 7 0,3 4 3 3 2 7 5 12 13 1 11 2 2 1 0 18 3 3 16 2 9 14 2 0 0 17 0 2 8 15 1 3 10 6 3)"
 35, 4,15,  7, 14,  0, psoPure, 27,0.24,   1.069,"[2,3,17,3 3 2,1 3,8,6,15,0 18 3,1 11,12,14,9,2,10,2,13,5,1,0,3,2,3 4,2 0,16,7,0]","[3 4,3 3 2,7,5,12,13,1 11,2,2,1,0 18 3,3,16,2,9,14,2 0,0,17,0,2,8,15,1 3,10,6,3]","(2 3 17 3 3 2 1 3 8 6 15 0 18 3 1 11 12 14 9 2 10 2 13 5 1 0 3 2 3 4 2 0 16 7 0,3 4 3 3 2 7 5 12 13 1 11 2 2 1 0 18 3 3 16 2 9 14 2 0 0 17 0 2 8 15 1 3 10 6 3)"
 35, 4,15,  7, 14,  0, psoComb, 27,0.24,   3.739,"[2,3,17,3 3 2,1 3,8,6,15,0 18 3,1 11,12,14,9,2,10,2,13,5,1,0,3,2,3 4,2 0,16,7,0]","[3 4,3 3 2,7,5,12,13,1 11,2,2,1,0 18 3,3,16,2,9,14,2 0,0,17,0,2,8,15,1 3,10,6,3]","(2 3 17 3 3 2 1 3 8 6 15 0 18 3 1 11 12 14 9 2 10 2 13 5 1 0 3 2 3 4 2 0 16 7 0,3 4 3 3 2 7 5 12 13 1 11 2 2 1 0 18 3 3 16 2 9 14 2 0 0 17 0 2 8 15 1 3 10 6 3)"
 35, 4,15,  7, 14,   ,     FPT, 26,0.26, 283.085,"[2,3,17,3,3,2,1,3,8,6,15,0,18,3,1,11,12,14,9,2,10,2,13,5,1,0,3,2,3,4,2,0,16,7,0]","[3,4,3,3,2,7,5,12,13,1,11,2,2,1,0,18,3,3,16,2,9,14,2,0,0,17,0,2,8,15,1,3,10,6,3]","(2 3 17 3 3 2 1 3 8 6 15 0 18 3 1 11 12 14 9 2 10 2 13 5 1 0 3 2 3 4 2 0 16 7 0,3 4 3 3 2 7 5 12 13 1 11 2 2 1 0 18 3 3 16 2 9 14 2 0 0 17 0 2 8 15 1 3 10 6 3)"
 35, 7,10,  6, 12,   , combine, 29,0.18,   0.000,"[9 9,4,7,5,0 3,5 14,4 0,9,5,1 1,16,10,0,3,19,18,1,0,15,11,7,7 0,0,12,17,5,9,13,1]","[4,5,3,5,12,11,13,0 3,15,1,9 9,7 0,18,1 1,19,16,9,7,0,0,1,9,17,0,10,5 14,5,7,4 0]","(9 9 4 7 5 0 3 5 14 4 0 9 5 1 1 16 10 0 3 19 18 1 0 15 11 7 7 0 0 12 17 5 9 13 1,4 5 3 5 12 11 13 0 3 15 1 9 9 7 0 18 1 1 19 16 9 7 0 0 1 9 17 0 10 5 14 5 7 4 0)"
 35, 7,10,  6, 12,   ,combineS, 29,0.18,   0.000,"[9 9,4,7,5,0 3,5 14,4 0,9,5,1,1,16,10,0,3,19,18 1,0,15,11,7,7 0,0,12,17,5,9,13,1]","[4,5,3,5,12,11,13,0 3,15,1,9 9,7 0,18 1,1,19,16,9,7,0,0,1,9,17,0,10,5 14,5,7,4 0]","(9 9 4 7 5 0 3 5 14 4 0 9 5 1 1 16 10 0 3 19 18 1 0 15 11 7 7 0 0 12 17 5 9 13 1,4 5 3 5 12 11 13 0 3 15 1 9 9 7 0 18 1 1 19 16 9 7 0 0 1 9 17 0 10 5 14 5 7 4 0)"
 35, 7,10,  6, 12,   ,  greedy, 28,0.21,   0.002,"[9 9,4,7,5,0 3,5 14,4 0,9,5,1,1,16,10,0,3,19,18 1,0,15,11,7,7 0 0,12,17,5,9,13,1]","[4,5,3,5,12,11,13,0 3,15,1,9 9,7,0,18 1,1,19,16,9,7 0 0,1,9,17,0,10,5 14,5,7,4 0]","(9 9 4 7 5 0 3 5 14 4 0 9 5 1 1 16 10 0 3 19 18 1 0 15 11 7 7 0 0 12 17 5 9 13 1,4 5 3 5 12 11 13 0 3 15 1 9 9 7 0 18 1 1 19 16 9 7 0 0 1 9 17 0 10 5 14 5 7 4 0)"
 35, 7,10,  6, 12,  0,     pso, 28,0.21,   0.967,"[9 9,4,7,5,0 3,5 14,4 0,9,5,1 1,16,10,0,3,19,18,1,0,15,11,7,7 0 0,12,17,5,9,13,1]","[4,5,3,5,12,11,13,0 3,15,1,9 9,7,0,18,1 1,19,16,9,7 0 0,1,9,17,0,10,5 14,5,7,4 0]","(9 9 4 7 5 0 3 5 14 4 0 9 5 1 1 16 10 0 3 19 18 1 0 15 11 7 7 0 0 12 17 5 9 13 1,4 5 3 5 12 11 13 0 3 15 1 9 9 7 0 18 1 1 19 16 9 7 0 0 1 9 17 0 10 5 14 5 7 4 0)"
 35, 7,10,  6, 12,  0, psoPure, 28,0.21,   0.924,"[9 9,4,7,5,0,3 5,14,4 0,9,5,1,1,16,10,0 3,19,18 1,0,15,11,7,7 0 0,12,17,5,9,13,1]","[4,5,3 5,12,11,13,0 3,15,1,9 9,7,0,18 1,1,19,16,9,7 0 0,1,9,17,0,10,5,14,5,7,4 0]","(9 9 4 7 5 0 3 5 14 4 0 9 5 1 1 16 10 0 3 19 18 1 0 15 11 7 7 0 0 12 17 5 9 13 1,4 5 3 5 12 11 13 0 3 15 1 9 9 7 0 18 1 1 19 16 9 7 0 0 1 9 17 0 10 5 14 5 7 4 0)"
 35, 7,10,  6, 12,  0, psoComb, 28,0.21,   3.649,"[9 9,4,7,5,0 3,5 14,4 0,9,5,1 1,16,10,0,3,19,18,1,0,15,11,7,7 0 0,12,17,5,9,13,1]","[4,5,3,5,12,11,13,0 3,15,1,9 9,7,0,18,1 1,19,16,9,7 0 0,1,9,17,0,10,5 14,5,7,4 0]","(9 9 4 7 5 0 3 5 14 4 0 9 5 1 1 16 10 0 3 19 18 1 0 15 11 7 7 0 0 12 17 5 9 13 1,4 5 3 5 12 11 13 0 3 15 1 9 9 7 0 18 1 1 19 16 9 7 0 0 1 9 17 0 10 5 14 5 7 4 0)"
 35, 7,10,  6, 12,   ,     FPT, 28,0.21, 320.636,"[9,9,4,7,5,0,3,5,14,4,0,9,5,1,1,16,10,0,3,19,18,1,0,15,11,7,7,0,0,12,17,5,9,13,1]","[4,5,3,5,12,11,13,0,3,15,1,9,9,7,0,18,1,1,19,16,9,7,0,0,1,9,17,0,10,5,14,5,7,4,0]","(9 9 4 7 5 0 3 5 14 4 0 9 5 1 1 16 10 0 3 19 18 1 0 15 11 7 7 0 0 12 17 5 9 13 1,4 5 3 5 12 11 13 0 3 15 1 9 9 7 0 18 1 1 19 16 9 7 0 0 1 9 17 0 10 5 14 5 7 4 0)"
 35, 6,17,  5,  7,   , combine, 30,0.15,   0.000,"[14,20,22,5,15,1 6,23,7 1,1,5,16,18,24,11,0,13,1,21,7 25,6,12,0 9,7,19,1 8,5,10,5,8,17]","[5,20,19,11,10,7 1,8,23,5,1,17,5,21,22,0 9,13,7 25,18,16,1,1 6,14,12,7,5,6,15,0,24,1 8]","(14 20 22 5 15 1 6 23 7 1 1 5 16 18 24 11 0 13 1 21 7 25 6 12 0 9 7 19 1 8 5 10 5 8 17,5 20 19 11 10 7 1 8 23 5 1 17 5 21 22 0 9 13 7 25 18 16 1 1 6 14 12 7 5 6 15 0 24 1 8)"
 35, 6,17,  5,  7,   ,combineS, 30,0.15,   0.000,"[14,20,22,5,15,1 6,23,7 1,1,5,16,18,24,11,0,13,1,21,7 25,6,12,0 9,7,19,1 8,5,10,5,8,17]","[5,20,19,11,10,7 1,8,23,5,1,17,5,21,22,0 9,13,7 25,18,16,1,1 6,14,12,7,5,6,15,0,24,1 8]","(14 20 22 5 15 1 6 23 7 1 1 5 16 18 24 11 0 13 1 21 7 25 6 12 0 9 7 19 1 8 5 10 5 8 17,5 20 19 11 10 7 1 8 23 5 1 17 5 21 22 0 9 13 7 25 18 16 1 1 6 14 12 7 5 6 15 0 24 1 8)"
 35, 6,17,  5,  7,   ,  greedy, 30,0.15,   0.002,"[14,20,22,5,15,1 6,23,7 1,1,5,16,18,24,11,0,13,1,21,7 25,6,12,0 9,7,19,1 8,5,10,5,8,17]","[5,20,19,11,10,7 1,8,23,5,1,17,5,21,22,0 9,13,7 25,18,16,1,1 6,14,12,7,5,6,15,0,24,1 8]","(14 20 22 5 15 1 6 23 7 1 1 5 16 18 24 11 0 13 1 21 7 25 6 12 0 9 7 19 1 8 5 10 5 8 17,5 20 19 11 10 7 1 8 23 5 1 17 5 21 22 0 9 13 7 25 18 16 1 1 6 14 12 7 5 6 15 0 24 1 8)"
 35, 6,17,  5,  7,  0,     pso, 30,0.15,   0.487,"[14,20,22,5,15,1 6,23,7 1,1,5,16,18,24,11,0,13,1,21,7 25,6,12,0 9,7,19,1 8,5,10,5,8,17]","[5,20,19,11,10,7 1,8,23,5,1,17,5,21,22,0 9,13,7 25,18,16,1,1 6,14,12,7,5,6,15,0,24,1 8]","(14 20 22 5 15 1 6 23 7 1 1 5 16 18 24 11 0 13 1 21 7 25 6 12 0 9 7 19 1 8 5 10 5 8 17,5 20 19 11 10 7 1 8 23 5 1 17 5 21 22 0 9 13 7 25 18 16 1 1 6 14 12 7 5 6 15 0 24 1 8)"
 35, 6,17,  5,  7,  0, psoPure, 30,0.15,   0.474,"[14,20,22,5,15,1 6,23,7 1,1,5,16,18,24,11,0,13,1,21,7 25,6,12,0 9,7,19,1 8,5,10,5,8,17]","[5,20,19,11,10,7 1,8,23,5,1,17,5,21,22,0 9,13,7 25,18,16,1,1 6,14,12,7,5,6,15,0,24,1 8]","(14 20 22 5 15 1 6 23 7 1 1 5 16 18 24 11 0 13 1 21 7 25 6 12 0 9 7 19 1 8 5 10 5 8 17,5 20 19 11 10 7 1 8 23 5 1 17 5 21 22 0 9 13 7 25 18 16 1 1 6 14 12 7 5 6 15 0 24 1 8)"
 35, 6,17,  5,  7,  0, psoComb, 30,0.15,   3.042,"[14,20,22,5,15,1 6,23,7 1,1,5,16,18,24,11,0,13,1,21,7 25,6,12,0 9,7,19,1 8,5,10,5,8,17]","[5,20,19,11,10,7 1,8,23,5,1,17,5,21,22,0 9,13,7 25,18,16,1,1 6,14,12,7,5,6,15,0,24,1 8]","(14 20 22 5 15 1 6 23 7 1 1 5 16 18 24 11 0 13 1 21 7 25 6 12 0 9 7 19 1 8 5 10 5 8 17,5 20 19 11 10 7 1 8 23 5 1 17 5 21 22 0 9 13 7 25 18 16 1 1 6 14 12 7 5 6 15 0 24 1 8)"
 35, 6,17,  5,  7,   ,     FPT, 30,0.15,   1.951,"[14,20,22,5,15,1,6,23,7,1,1,5,16,18,24,11,0,13,1,21,7,25,6,12,0,9,7,19,1,8,5,10,5,8,17]","[5,20,19,11,10,7,1,8,23,5,1,17,5,21,22,0,9,13,7,25,18,16,1,1,6,14,12,7,5,6,15,0,24,1,8]","(14 20 22 5 15 1 6 23 7 1 1 5 16 18 24 11 0 13 1 21 7 25 6 12 0 9 7 19 1 8 5 10 5 8 17,5 20 19 11 10 7 1 8 23 5 1 17 5 21 22 0 9 13 7 25 18 16 1 1 6 14 12 7 5 6 15 0 24 1 8)"
 35, 6,15,  6,  6,   , combine, 31,0.12,   0.000,"[1 2,7 5,7,5,2 7,12,4,22,0 14,2,10,5,1,21,0,15,17,18,8,20,7,13,7,16,9,0,11,7,4,19,0]","[1 2,11,21,12,5,0,7,17,22,5,9,7,19,20,2,2 7,15,0,7 5,16,7,8,7,1,13,18,0 14,4,10,0,4]","(1 2 7 5 7 5 2 7 12 4 22 0 14 2 10 5 1 21 0 15 17 18 8 20 7 13 7 16 9 0 11 7 4 19 0,1 2 11 21 12 5 0 7 17 22 5 9 7 19 20 2 2 7 15 0 7 5 16 7 8 7 1 13 18 0 14 4 10 0 4)"
 35, 6,15,  6,  6,   ,combineS, 31,0.12,   0.000,"[1 2,7 5,7,5,2 7,12,4,22,0 14,2,10,5,1,21,0,15,17,18,8,20,7,13,7,16,9,0,11,7,4,19,0]","[1 2,11,21,12,5,0,7,17,22,5,9,7,19,20,2,2 7,15,0,7 5,16,7,8,7,1,13,18,0 14,4,10,0,4]","(1 2 7 5 7 5 2 7 12 4 22 0 14 2 10 5 1 21 0 15 17 18 8 20 7 13 7 16 9 0 11 7 4 19 0,1 2 11 21 12 5 0 7 17 22 5 9 7 19 20 2 2 7 15 0 7 5 16 7 8 7 1 13 18 0 14 4 10 0 4)"
 35, 6,15,  6,  6,   ,  greedy, 31,0.12,   0.002,"[1 2,7 5,7,5,2 7,12,4,22,0 14,2,10,5,1,21,0,15,17,18,8,20,7,13,7,16,9,0,11,7,4,19,0]","[1 2,11,21,12,5,0,7,17,22,5,9,7,19,20,2,2 7,15,0,7 5,16,7,8,7,1,13,18,0 14,4,10,0,4]","(1 2 7 5 7 5 2 7 12 4 22 0 14 2 10 5 1 21 0 15 17 18 8 20 7 13 7 16 9 0 11 7 4 19 0,1 2 11 21 12 5 0 7 17 22 5 9 7 19 20 2 2 7 15 0 7 5 16 7 8 7 1 13 18 0 14 4 10 0 4)"
